title,box_off_num
카토 프로젝트,6.358537501618323
녀녀녀,4.681290840928752
방황하는 칼날,14.127739754829754
바리새인,3.5518381716499947
욕망의 독: 중독,6.224376931588092
설계,8.86843294131647
레쓰링,7.595241616588503
원 컷 - 어느 친절한 살인자의 기록,7.432924954290305
픽업 아티스트,4.708829693875233
옹녀뎐,4.0145032518938475
왓니껴,8.421749289457702
족구왕,9.506946804037748
내 연애의 기억,5.23884669434038
바세코의 아이들,7.219010048037999
명량,15.426233132822052
군도: 민란의 시대,15.41624680593176
산타바바라,9.169606776260297
나는 야한 여자가 좋다,5.444582688015429
숙희,7.020800558271093
더 테너 리리코 스핀토,7.531433145666709
기술자들,14.130800784904528
신화 라이브 3D 더 레전드 컨티뉴스,6.422770471921012
악사들,8.101863552393617
울언니,7.638938619806487
정사: 위험한 성적유희,5.3885794985008575
레디액션 청춘,12.742283562488334
"제자, 옥한흠",6.91499135931515
환상,6.241764845783067
위층여자,5.472338892054507
가자! 장미여관으로 3 - 방황,7.3847887579741585
나는 야한 여자가 좋다 3,5.444582688015429
스물,14.049256258807693
그라운드의 이방인,8.124654617186568
살인의뢰,13.169884336942646
살인캠프,4.550671181978304
헬머니,13.961315194395604
조류인간,5.053338403555731
최강전사 미니특공대 : 새로운 악당의 습격,7.982951322360725
생각보다 맑은,4.03843270065263
고양이 장례식,8.451593168256236
설해,10.097093713053342
나의 절친 악당들,13.409312324613484
연평해전,13.094490058332308
극비수사,14.10573235303098
성난 화가,7.286579489692135
은밀한 유혹,14.73438497950081
혜경궁 홍씨,7.574284610544554
무뢰한,12.301434020838668
간신,13.935359446191585
연애의 맛,5.670975993222072
잡식가족의 딜레마,9.43002284153921
플랑크 상수,6.225643726308951
장수상회,14.332806813257683
파울볼,9.012529640588285
춘희막이,3.9243130795363
덫: 치명적인 유혹,5.500405374839
션샤인 러브,10.474244321288943
사도,13.984795318142707
돼지 같은 여자,10.884813415275554
사랑이 이긴다,10.685252457373522
슈퍼레이서 엔지,9.914166837556099
제 7기사단,3.8997096983814012
고백,4.061641701534944
미쓰 와이프,13.769335962562472
위로공단,8.580758071056401
베테랑,15.285504303990788
악인은 살아 있다,9.048668266869528
쓰리 썸머 나잇,12.995220900980646
마돈나,12.343074895761042
"나의 아들, 나의 어머니",7.511941844377077
슬픈남자,4.638882008364449
타이밍,8.599352271887225
타투,5.606327602625907
어떤이의 꿈,5.594048145160462
해에게서 소년에게,4.308934898370396
울보 권투부,7.981325903153831
어떤살인,4.202089427727126
말하지 못한 비밀,5.010142282642664
조선안방 스캔들-칠거지악 2,6.452789590273334
